
> tax4us-app@0.1.0 dev
> next dev -p 3001

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3001
- Network:       http://192.168.5.233:3001
- Environments: .env.local, .env
 GET /api/pipeline/logs 200 in 4ms (compile: 2ms, render: 2ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1884µs, render: 2ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1765µs, render: 2ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1720µs, render: 1579µs)
 GET /api/pipeline/logs 200 in 3ms (compile: 1158µs, render: 2ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 2ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1160µs, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1258µs, render: 1386µs)
 GET /api/pipeline/logs 200 in 4ms (compile: 1111µs, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1772µs, render: 1572µs)
 GET /api/pipeline/logs 200 in 3ms (compile: 1187µs, render: 1378µs)
 GET /api/pipeline/logs 200 in 3ms (compile: 1461µs, render: 1560µs)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 6ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 2ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1361µs, render: 2ms)
 GET /api/pipeline/logs 200 in 2ms (compile: 953µs, render: 1319µs)
 GET /api/pipeline/logs 200 in 6ms (compile: 1826µs, render: 4ms)
 GET / 200 in 827ms (compile: 15ms, render: 812ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 9ms, render: 6ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1067µs, render: 2ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1775µs, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1708µs, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1294µs, render: 1505µs)
 GET /api/pipeline/logs 200 in 3ms (compile: 1106µs, render: 2ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1334µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1304µs, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1301µs, render: 1670µs)
 GET /api/pipeline/logs 200 in 26ms (compile: 1783µs, render: 24ms)
 GET /api/pipeline/logs 200 in 43ms (compile: 32ms, render: 10ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 68ms (compile: 47ms, render: 21ms)
 GET /api/pipeline/logs 200 in 36ms (compile: 30ms, render: 5ms)
 GET /api/pipeline/logs 200 in 36ms (compile: 19ms, render: 17ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 2ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 9ms, render: 6ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1530µs, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1666µs, render: 1828µs)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1182µs, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1140µs, render: 1539µs)
 GET /api/pipeline/logs 200 in 4ms (compile: 1989µs, render: 1968µs)
 GET /api/pipeline/logs 200 in 3ms (compile: 1423µs, render: 1931µs)
 GET /api/pipeline/logs 200 in 3ms (compile: 1330µs, render: 1944µs)
 GET /api/pipeline/logs 200 in 11ms (compile: 4ms, render: 7ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1187µs, render: 1442µs)
 GET /api/pipeline/logs 200 in 12ms (compile: 1767µs, render: 11ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1874µs, render: 4ms)
 GET /api/pipeline/logs 200 in 53ms (compile: 34ms, render: 19ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 1793µs, render: 7ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1675µs, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 27ms (compile: 1361µs, render: 25ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 6ms, render: 1444µs)
 GET /api/pipeline/logs 200 in 13ms (compile: 7ms, render: 6ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 2ms, render: 14ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1935µs, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 59ms (compile: 25ms, render: 33ms)
 GET /api/pipeline/logs 200 in 16ms (compile: 3ms, render: 14ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1610µs, render: 1774µs)
 GET /api/pipeline/logs 200 in 14ms (compile: 6ms, render: 7ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1844µs, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 20ms (compile: 13ms, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 6ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 30ms (compile: 18ms, render: 12ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1960µs, render: 5ms)
 GET /api/pipeline/logs 200 in 14ms (compile: 1922µs, render: 12ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1857µs, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1735µs, render: 3ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 5ms, render: 5ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 1453µs, render: 8ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 8ms, render: 2ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 2ms, render: 13ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1988µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 4ms)
 GET /api/pipeline/logs 200 in 22ms (compile: 11ms, render: 10ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 4ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1974µs, render: 5ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 1963µs, render: 6ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1988µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 5ms, render: 6ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 4ms, render: 5ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1535µs, render: 2ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1675µs, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1710µs, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1892µs, render: 4ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 4ms, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1726µs, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1777µs, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1634µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 5ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 1744µs)
 GET /api/pipeline/logs 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1902µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1722µs, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1574µs, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1597µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1767µs, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 3ms (compile: 1826µs, render: 1588µs)
 GET /api/pipeline/logs 200 in 2ms (compile: 770µs, render: 1685µs)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 16ms (compile: 5ms, render: 11ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1464µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1461µs, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1916µs, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 4ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 7ms, render: 10ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 4ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1770µs, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1866µs, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 2ms, render: 2ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1469µs, render: 5ms)
 GET /api/pipeline/logs 200 in 12ms (compile: 6ms, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1462µs, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1653µs, render: 2ms)
 GET /api/pipeline/logs 200 in 108ms (compile: 93ms, render: 14ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 1788µs, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1717µs, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1929µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1750µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1907µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1859µs, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1973µs, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1501µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1943µs, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 1420µs, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1860µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1398µs, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1394µs, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 7ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1623µs, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1927µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1907µs, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1732µs, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1482µs, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1822µs, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 2ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 2ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 2ms, render: 7ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1945µs, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1827µs, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1467µs, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1801µs, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1405µs, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1720µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 4ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 2ms, render: 9ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1792µs, render: 5ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1841µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1020µs, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1635µs, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 5ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 12ms (compile: 8ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 928µs, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1824µs, render: 1892µs)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 45ms (compile: 16ms, render: 30ms)
 GET /api/pipeline/logs 200 in 14ms (compile: 8ms, render: 6ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 4ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 5ms, render: 4ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 4ms, render: 8ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1498µs, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 12ms (compile: 6ms, render: 6ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 5ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 5ms, render: 4ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 6ms, render: 3ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 2ms, render: 8ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 5ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 13ms (compile: 4ms, render: 9ms)
 GET /api/pipeline/logs 200 in 21ms (compile: 9ms, render: 12ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 4ms, render: 13ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 7ms, render: 8ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 5ms, render: 5ms)
 GET /api/pipeline/logs 200 in 18ms (compile: 6ms, render: 12ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1772µs, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1902µs, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1442µs, render: 5ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 1485µs, render: 4ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 2ms, render: 1367µs)
 GET /api/pipeline/logs 200 in 9ms (compile: 1836µs, render: 7ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1605µs, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 2ms, render: 8ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 12ms (compile: 5ms, render: 7ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1902µs, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 5ms, render: 9ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 4ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 77ms (compile: 56ms, render: 21ms)
 GET /api/pipeline/logs 200 in 56ms (compile: 21ms, render: 35ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 20ms (compile: 13ms, render: 7ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 5ms, render: 4ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 1933µs, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1889µs, render: 5ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 16ms (compile: 8ms, render: 8ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 2ms, render: 8ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 30ms (compile: 20ms, render: 11ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 2ms, render: 5ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 2ms, render: 4ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 3ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
